Axis,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
538.0,685.0,685.0,685.0,685.0,685.0,686,685.0,688.0,686,686.0,689.0,689.0,689.0,689.0,682.0,692.0,686.0,689.0,685,685,685,685.0,686.0,686.0,685,686.0,563.0,686.0,682.0,682,686,687,687,687,688,688,688,688,688
539.0,685.0,685.0,685.0,685.0,685.0,685,685.0,688.0,686,685.0,689.0,688.0,689.0,689.0,682.0,692.0,686.0,689.0,685,685,685,685.0,686.0,686.0,685,686.0,564.0,685.0,682.0,686,686,687,687,687,688,688,689,688,688
540.0,685.0,685.0,685.0,685.0,685.0,685,686.0,689.0,686,685.0,689.0,689.0,689.0,689.0,682.0,692.0,688.0,692.0,685,685,685,685.0,685.0,686.0,685,686.0,532.0,685.0,682.0,686,686,687,687,687,688,688,689,688,688
541.0,686.0,686.0,686.0,686.0,686.0,685,686.0,689.0,686,685.0,689.0,689.0,692.0,689.0,682.0,692.0,689.0,692.0,685,685,685,686.0,685.0,689.0,685,686.0,563.0,685.0,682.0,688,689,687,687,687,688,688,689,689,688
542.0,686.0,686.0,686.0,686.0,686.0,686,686.0,689.0,686,686.0,689.0,689.0,692.0,689.0,682.0,692.0,688.0,692.0,686,685,686,685.0,686.0,689.0,685,686.0,563.0,685.0,685.0,686,689,687,687,687,688,689,689,689,688
543.0,686.0,686.0,686.0,686.0,686.0,686,686.0,689.0,686,686.0,689.0,689.0,692.0,689.0,682.0,695.0,689.0,692.0,686,686,686,686.0,686.0,689.0,685,689.0,550.0,685.0,685.0,686,688,688,687,688,688,689,689,689,689
544.0,686.0,686.0,686.0,686.0,686.0,686,688.0,689.0,686,686.0,689.0,689.0,692.0,692.0,682.0,695.0,689.0,692.0,686,686,686,685.0,686.0,689.0,685,689.0,683.0,685.0,685.0,686,688,688,687,688,688,689,689,689,689
545.0,688.0,688.0,688.0,688.0,688.0,686,688.0,689.0,685,689.0,689.0,689.0,692.0,692.0,689.0,695.0,689.0,692.0,686,686,686,685.0,686.0,688.0,685,689.0,683.0,686.0,685.0,686,688,689,688,688,688,689,689,689,689
546.0,689.0,689.0,689.0,689.0,689.0,686,688.0,689.0,685,689.0,689.0,689.0,692.0,692.0,688.0,695.0,689.0,692.0,685,686,686,689.0,686.0,688.0,686,689.0,585.0,686.0,685.0,686,688,689,689,688,688,689,689,690,689
547.0,689.0,689.0,689.0,689.0,689.0,689,689.0,688.0,686,689.0,692.0,689.0,692.0,692.0,688.0,695.0,689.0,692.0,685,685,686,689.0,689.0,689.0,686,688.0,584.0,686.0,685.0,688,689,688,689,689,689,689,689,690,690
548.0,689.0,689.0,689.0,689.0,689.0,689,689.0,688.0,686,689.0,692.0,689.0,692.0,692.0,689.0,695.0,689.0,692.0,685,686,686,688.0,689.0,689.0,686,689.0,584.0,686.0,686.0,688,689,686,689,689,689,690,689,690,690
549.0,689.0,689.0,689.0,689.0,689.0,689,689.0,689.0,686,689.0,692.0,689.0,692.0,692.0,688.0,695.0,692.0,692.0,685,686,685,688.0,689.0,689.0,686,689.0,584.0,686.0,686.0,689,688,686,695,689,689,690,690,690,690
550.0,689.0,689.0,689.0,689.0,689.0,689,689.0,689.0,688,689.0,692.0,689.0,692.0,692.0,686.0,695.0,692.0,692.0,685,689,689,689.0,689.0,691.0,686,689.0,685.0,686.0,686.0,689,688,686,695,689,689,690,690,690,690
551.0,689.0,689.0,689.0,689.0,689.0,689,689.0,689.0,688,689.0,692.0,689.0,692.0,692.0,685.0,695.0,692.0,692.0,685,689,689,689.0,689.0,692.0,686,689.0,685.0,686.0,689.0,689,689,687,695,689,689,690,691,690,690
552.0,689.0,689.0,689.0,689.0,689.0,689,689.0,689.0,689,688.0,692.0,689.0,692.0,692.0,685.0,695.0,692.0,692.0,686,689,689,689.0,689.0,692.0,689,689.0,686.0,686.0,689.0,689,689,687,696,689,689,690,689,690,690
553.0,689.0,689.0,689.0,689.0,689.0,689,689.0,692.0,689,688.0,692.0,689.0,692.0,692.0,685.0,695.0,692.0,692.0,686,689,689,689.0,689.0,692.0,689,689.0,686.0,689.0,689.0,689,689,687,687,689,690,690,689,691,690
554.0,689.0,689.0,689.0,689.0,689.0,689,689.0,692.0,689,688.0,692.0,692.0,692.0,692.0,686.0,695.0,692.0,692.0,686,689,689,689.0,689.0,692.0,689,689.0,686.0,689.0,689.0,689,688,687,687,690,690,690,689,691,691
555.0,689.0,689.0,689.0,689.0,689.0,689,689.0,692.0,689,689.0,692.0,692.0,692.0,692.0,686.0,695.0,692.0,692.0,686,689,689,689.0,689.0,692.0,688,692.0,689.0,691.0,689.0,689,689,688,687,690,690,691,691,691,691
556.0,689.0,689.0,689.0,689.0,689.0,689,689.0,692.0,689,689.0,692.0,692.0,692.0,692.0,686.0,695.0,692.0,692.0,686,689,689,689.0,689.0,692.0,688,692.0,689.0,688.0,689.0,689,689,688,688,690,690,691,691,691,691
557.0,689.0,689.0,689.0,689.0,689.0,689,689.0,692.0,689,689.0,692.0,692.0,692.0,692.0,685.0,698.0,692.0,692.0,692,689,689,689.0,689.0,692.0,689,692.0,691.0,688.0,689.0,689,689,688,689,690,690,691,691,692,691
558.0,689.0,689.0,689.0,689.0,689.0,689,689.0,692.0,689,689.0,692.0,692.0,692.0,692.0,689.0,698.0,692.0,692.0,692,689,689,689.0,689.0,692.0,689,692.0,692.0,689.0,689.0,689,689,688,689,690,690,691,691,692,691
559.0,689.0,689.0,689.0,689.0,689.0,689,689.0,692.0,689,689.0,692.0,692.0,695.0,692.0,689.0,698.0,692.0,692.0,692,689,689,692.0,692.0,692.0,689,692.0,692.0,689.0,689.0,689,689,688,689,690,690,691,691,692,691
560.0,689.0,689.0,689.0,689.0,689.0,689,689.0,692.0,689,689.0,692.0,692.0,695.0,692.0,689.0,698.0,692.0,695.0,689,689,689,692.0,692.0,692.0,689,692.0,692.0,689.0,689.0,689,689,688,689,690,691,691,691,692,691
561.0,689.0,689.0,689.0,689.0,689.0,689,689.0,692.0,692,692.0,692.0,692.0,695.0,692.0,691.0,698.0,692.0,695.0,689,689,689,689.0,692.0,692.0,689,692.0,692.0,689.0,689.0,689,692,688,688,690,691,691,691,692,691
562.0,689.0,689.0,689.0,689.0,689.0,689,689.0,692.0,692,692.0,692.0,692.0,695.0,692.0,692.0,698.0,692.0,695.0,689,689,689,688.0,692.0,692.0,688,692.0,692.0,692.0,692.0,689,692,688,688,690,691,692,691,692,691
563.0,689.0,689.0,689.0,689.0,689.0,689,689.0,692.0,692,692.0,692.0,692.0,695.0,695.0,692.0,698.0,692.0,695.0,689,689,692,688.0,692.0,692.0,689,692.0,692.0,692.0,692.0,689,692,688,688,691,691,694,691,694,691
564.0,689.0,689.0,689.0,689.0,689.0,689,692.0,692.0,692,692.0,692.0,692.0,695.0,695.0,692.0,698.0,692.0,695.0,689,689,692,688.0,692.0,692.0,689,692.0,692.0,692.0,692.0,689,692,688,688,691,691,694,690,695,691
565.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,692,692.0,692.0,692.0,695.0,695.0,692.0,698.0,692.0,695.0,689,689,692,689.0,692.0,692.0,694,692.0,692.0,692.0,692.0,689,692,689,689,691,691,695,695,695,691
566.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,692,692.0,692.0,694.0,695.0,695.0,692.0,698.0,692.0,695.0,689,692,692,689.0,692.0,692.0,692,692.0,692.0,692.0,692.0,689,692,689,689,691,691,695,695,695,690
567.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,692,692.0,692.0,694.0,695.0,695.0,692.0,698.0,692.0,695.0,692,692,692,689.0,692.0,692.0,695,692.0,89.0,692.0,692.0,692,692,691,689,692,691,695,695,695,695
568.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,692,692.0,692.0,695.0,695.0,695.0,692.0,698.0,692.0,695.0,692,692,692,689.0,692.0,695.0,695,692.0,89.0,692.0,692.0,692,692,690,689,692,691,695,695,695,695
569.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,692,692.0,692.0,695.0,695.0,695.0,692.0,698.0,692.0,695.0,692,692,692,692.0,692.0,695.0,693,692.0,89.0,692.0,692.0,692,692,690,689,691,691,695,695,695,695
570.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,692,692.0,692.0,695.0,695.0,695.0,692.0,698.0,692.0,695.0,692,692,692,692.0,692.0,695.0,692,695.0,89.0,692.0,692.0,692,692,690,690,692,691,695,695,695,695
571.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,692,692.0,692.0,695.0,695.0,695.0,692.0,698.0,692.0,695.0,692,692,692,692.0,692.0,695.0,692,695.0,89.0,692.0,692.0,692,692,690,690,692,692,695,696,695,695
572.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,695,695.0,692.0,695.0,698.0,695.0,692.0,701.0,695.0,695.0,692,692,692,692.0,692.0,695.0,692,695.0,89.0,692.0,692.0,692,694,690,690,692,692,695,696,695,695
573.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,695,695.0,692.0,695.0,698.0,695.0,692.0,701.0,695.0,695.0,692,691,692,692.0,695.0,695.0,692,695.0,89.0,692.0,692.0,692,695,690,690,692,692,695,696,696,695
574.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,695,695.0,695.0,695.0,698.0,695.0,692.0,701.0,695.0,695.0,692,692,692,692.0,695.0,695.0,692,695.0,692.0,692.0,692.0,692,695,690,690,694,692,695,696,696,696
575.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,695,695.0,695.0,695.0,698.0,695.0,692.0,701.0,695.0,695.0,692,692,692,692.0,695.0,695.0,692,695.0,695.0,695.0,692.0,692,695,695,690,695,695,695,696,696,696
576.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,695,695.0,695.0,695.0,698.0,695.0,692.0,701.0,695.0,695.0,692,692,692,692.0,695.0,695.0,692,695.0,695.0,695.0,695.0,692,695,695,695,695,695,695,696,696,696
577.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,695,695.0,695.0,695.0,698.0,695.0,692.0,701.0,695.0,698.0,692,692,692,692.0,695.0,695.0,692,695.0,695.0,695.0,695.0,692,695,695,695,695,696,695,696,696,696
578.0,692.0,692.0,692.0,692.0,692.0,692,692.0,695.0,695,695.0,695.0,695.0,698.0,695.0,692.0,701.0,695.0,698.0,692,692,692,692.0,695.0,695.0,692,695.0,695.0,695.0,695.0,692,695,695,695,695,696,696,696,696,696
579.0,692.0,692.0,692.0,692.0,692.0,692,695.0,695.0,695,695.0,695.0,695.0,698.0,698.0,692.0,701.0,695.0,698.0,692,692,692,695.0,695.0,695.0,692,695.0,128.0,695.0,695.0,692,695,695,690,695,696,696,696,696,696
580.0,695.0,695.0,695.0,695.0,695.0,692,695.0,695.0,695,695.0,695.0,695.0,698.0,698.0,692.0,701.0,695.0,698.0,692,692,692,695.0,695.0,695.0,692,695.0,129.0,695.0,695.0,695,695,695,690,695,696,696,696,696,696
581.0,695.0,695.0,695.0,695.0,695.0,692,695.0,695.0,695,695.0,695.0,695.0,698.0,698.0,692.0,701.0,695.0,698.0,692,692,695,695.0,695.0,695.0,692,695.0,156.0,695.0,695.0,695,695,696,691,695,696,696,697,697,696
582.0,695.0,695.0,695.0,695.0,695.0,695,695.0,695.0,695,695.0,695.0,695.0,698.0,698.0,692.0,701.0,695.0,698.0,692,692,695,695.0,695.0,695.0,692,695.0,156.0,695.0,695.0,695,695,696,691,696,696,697,697,697,697
583.0,695.0,695.0,695.0,695.0,695.0,695,695.0,695.0,695,695.0,695.0,698.0,698.0,698.0,692.0,701.0,695.0,698.0,695,692,695,695.0,695.0,698.0,695,695.0,153.0,695.0,695.0,695,695,696,696,696,696,697,697,697,697
584.0,695.0,695.0,695.0,695.0,695.0,695,695.0,695.0,695,695.0,695.0,698.0,698.0,698.0,692.0,704.0,695.0,698.0,695,692,695,695.0,695.0,698.0,695,695.0,152.0,695.0,695.0,695,695,696,696,696,696,697,697,697,697
585.0,695.0,695.0,695.0,695.0,695.0,695,695.0,695.0,695,695.0,698.0,698.0,698.0,698.0,695.0,704.0,695.0,698.0,695,692,695,695.0,695.0,698.0,695,695.0,196.0,695.0,695.0,695,695,696,696,696,697,697,698,697,697
586.0,695.0,695.0,695.0,695.0,695.0,695,695.0,695.0,695,695.0,698.0,698.0,698.0,698.0,695.0,704.0,695.0,698.0,695,692,695,695.0,695.0,698.0,695,698.0,196.0,695.0,695.0,695,695,696,696,696,697,696,697,697,697
587.0,695.0,695.0,695.0,695.0,695.0,695,695.0,698.0,695,695.0,698.0,698.0,698.0,698.0,695.0,704.0,695.0,698.0,695,695,695,695.0,695.0,698.0,695,698.0,196.0,695.0,695.0,695,695,696,696,696,697,697,697,697,697
588.0,695.0,695.0,695.0,695.0,695.0,695,695.0,698.0,695,695.0,698.0,698.0,698.0,698.0,695.0,704.0,695.0,698.0,698,695,695,695.0,695.0,698.0,695,698.0,196.0,695.0,695.0,695,695,695,697,696,697,697,697,698,697
589.0,695.0,695.0,695.0,695.0,695.0,695,695.0,698.0,695,695.0,698.0,698.0,698.0,698.0,695.0,704.0,698.0,698.0,695,695,695,695.0,698.0,698.0,695,698.0,196.0,695.0,695.0,695,695,698,697,697,697,697,697,698,698
590.0,695.0,695.0,695.0,695.0,695.0,695,695.0,698.0,695,695.0,698.0,698.0,701.0,698.0,695.0,704.0,698.0,698.0,695,695,695,695.0,698.0,698.0,695,698.0,193.0,695.0,695.0,695,695,698,695,697,697,697,697,698,698
591.0,695.0,695.0,695.0,695.0,695.0,695,695.0,698.0,695,698.0,698.0,698.0,701.0,698.0,695.0,704.0,698.0,701.0,695,695,695,695.0,698.0,698.0,695,698.0,216.0,695.0,695.0,695,695,698,695,697,697,697,698,698,698
592.0,695.0,695.0,695.0,695.0,695.0,695,695.0,698.0,695,698.0,698.0,698.0,701.0,698.0,695.0,704.0,698.0,701.0,695,695,695,695.0,698.0,698.0,695,698.0,217.0,695.0,698.0,695,695,698,697,697,698,697,698,698,698
593.0,695.0,695.0,695.0,695.0,695.0,695,695.0,698.0,695,698.0,698.0,698.0,701.0,698.0,695.0,704.0,698.0,701.0,695,695,695,695.0,698.0,698.0,695,698.0,217.0,695.0,698.0,695,695,698,697,698,698,697,698,698,698
594.0,698.0,698.0,698.0,698.0,698.0,695,695.0,698.0,695,698.0,698.0,698.0,701.0,698.0,695.0,704.0,698.0,701.0,695,695,695,695.0,698.0,701.0,695,698.0,252.0,698.0,698.0,695,695,698,698,698,698,697,698,699,698
595.0,698.0,698.0,698.0,698.0,698.0,698,698.0,698.0,695,698.0,698.0,698.0,701.0,698.0,698.0,704.0,698.0,701.0,695,695,695,695.0,698.0,701.0,695,698.0,253.0,698.0,698.0,695,698,698,698,698,698,697,699,699,698
596.0,698.0,698.0,698.0,698.0,698.0,698,698.0,698.0,695,698.0,698.0,698.0,701.0,698.0,698.0,705.0,698.0,701.0,695,695,695,695.0,698.0,702.0,695,701.0,248.0,698.0,698.0,695,698,699,698,698,698,697,699,699,699
597.0,698.0,698.0,698.0,698.0,698.0,698,698.0,698.0,695,698.0,698.0,698.0,701.0,698.0,698.0,705.0,706.0,701.0,695,695,695,698.0,698.0,701.0,695,701.0,249.0,698.0,698.0,695,698,699,698,698,698,697,699,699,699
598.0,698.0,698.0,698.0,698.0,698.0,698,698.0,698.0,698,698.0,698.0,698.0,701.0,698.0,698.0,705.0,701.0,701.0,698,695,695,698.0,698.0,701.0,698,701.0,250.0,698.0,698.0,695,698,699,698,698,698,698,699,699,699
599.0,698.0,698.0,698.0,698.0,698.0,698,698.0,698.0,698,698.0,698.0,698.0,701.0,698.0,698.0,706.0,701.0,701.0,698,695,698,698.0,698.0,701.0,698,701.0,250.0,698.0,698.0,695,698,698,698,698,698,698,699,699,698
600.0,698.0,698.0,698.0,698.0,698.0,698,698.0,698.0,698,698.0,698.0,698.0,701.0,701.0,698.0,706.0,701.0,701.0,698,695,698,698.0,698.0,701.0,698,701.0,298.0,698.0,698.0,695,698,698,698,699,698,698,698,700,699
601.0,698.0,698.0,698.0,698.0,698.0,698,698.0,701.0,698,698.0,698.0,698.0,701.0,701.0,698.0,706.0,701.0,701.0,698,695,698,698.0,698.0,701.0,698,701.0,299.0,698.0,698.0,698,698,697,699,699,699,698,698,700,700
602.0,698.0,698.0,698.0,698.0,698.0,698,698.0,701.0,698,698.0,698.0,701.0,701.0,701.0,698.0,706.0,701.0,701.0,698,695,698,698.0,701.0,701.0,698,701.0,283.0,698.0,698.0,698,698,697,699,699,699,699,698,701,700
603.0,698.0,698.0,698.0,698.0,698.0,698,698.0,701.0,698,698.0,698.0,701.0,701.0,701.0,698.0,706.0,701.0,701.0,698,698,698,698.0,701.0,701.0,698,701.0,285.0,698.0,698.0,698,698,697,699,699,699,699,698,701,700
604.0,698.0,698.0,698.0,698.0,698.0,698,698.0,701.0,698,698.0,701.0,701.0,701.0,701.0,698.0,706.0,701.0,704.0,698,698,698,698.0,701.0,701.0,698,701.0,290.0,698.0,698.0,698,701,699,699,699,699,699,698,701,700
605.0,698.0,698.0,698.0,698.0,698.0,698,698.0,698.0,698,698.0,701.0,701.0,701.0,701.0,698.0,706.0,701.0,704.0,698,698,698,698.0,701.0,701.0,698,701.0,698.0,698.0,698.0,698,701,699,699,699,699,700,701,701,701
606.0,698.0,698.0,698.0,698.0,698.0,698,698.0,698.0,698,698.0,701.0,701.0,701.0,701.0,698.0,706.0,701.0,704.0,698,698,698,698.0,701.0,701.0,698,701.0,698.0,698.0,698.0,698,701,699,700,699,700,700,701,701,701
607.0,698.0,698.0,698.0,698.0,698.0,698,701.0,698.0,698,698.0,701.0,701.0,701.0,701.0,701.0,706.0,706.0,704.0,698,698,698,698.0,701.0,701.0,698,701.0,344.0,698.0,698.0,698,701,699,700,700,700,701,701,701,701
608.0,701.0,701.0,701.0,701.0,701.0,701,701.0,698.0,698,701.0,701.0,701.0,701.0,701.0,701.0,709.0,706.0,704.0,698,698,698,698.0,701.0,704.0,698,701.0,343.0,698.0,698.0,698,701,700,700,700,700,701,701,701,701
609.0,701.0,701.0,701.0,701.0,701.0,701,701.0,698.0,698,701.0,701.0,701.0,704.0,701.0,701.0,709.0,703.0,704.0,698,698,698,701.0,701.0,704.0,698,701.0,343.0,698.0,701.0,698,701,700,701,701,701,701,701,701,701
610.0,701.0,701.0,701.0,701.0,701.0,701,701.0,698.0,701,701.0,701.0,701.0,704.0,701.0,701.0,709.0,698.0,704.0,698,698,698,701.0,701.0,704.0,701,701.0,344.0,698.0,701.0,698,701,698,701,701,701,701,701,701,701
611.0,701.0,701.0,701.0,701.0,701.0,701,701.0,698.0,701,701.0,701.0,701.0,704.0,701.0,701.0,709.0,698.0,704.0,698,698,698,701.0,701.0,704.0,701,701.0,364.0,698.0,701.0,698,701,697,701,701,701,701,701,701,701
612.0,701.0,701.0,701.0,701.0,701.0,701,701.0,698.0,701,701.0,701.0,701.0,704.0,701.0,701.0,709.0,698.0,705.0,698,698,701,701.0,701.0,704.0,701,701.0,364.0,698.0,701.0,698,701,697,701,701,701,701,701,701,701
613.0,701.0,701.0,701.0,701.0,701.0,701,701.0,698.0,701,701.0,701.0,701.0,704.0,701.0,701.0,709.0,698.0,705.0,698,698,701,701.0,701.0,704.0,701,701.0,363.0,698.0,702.0,701,701,698,701,701,701,701,701,701,701
614.0,701.0,701.0,701.0,701.0,701.0,701,701.0,701.0,701,701.0,701.0,701.0,704.0,701.0,701.0,709.0,698.0,704.0,701,698,701,701.0,701.0,704.0,701,701.0,366.0,698.0,703.0,701,701,701,701,701,701,700,704,701,701
615.0,701.0,701.0,701.0,701.0,701.0,701,701.0,701.0,701,701.0,701.0,701.0,705.0,701.0,701.0,709.0,698.0,704.0,701,701,701,701.0,701.0,704.0,701,701.0,390.0,698.0,709.0,701,701,701,701,701,701,700,704,701,701
616.0,701.0,701.0,701.0,701.0,701.0,701,701.0,701.0,698,701.0,701.0,701.0,705.0,701.0,701.0,709.0,704.0,704.0,701,701,701,701.0,701.0,704.0,701,701.0,390.0,698.0,709.0,701,701,701,701,701,701,701,704,701,701
617.0,701.0,701.0,701.0,701.0,701.0,701,701.0,701.0,698,701.0,701.0,704.0,705.0,704.0,701.0,709.0,704.0,704.0,701,701,701,701.0,701.0,704.0,701,701.0,384.0,701.0,709.0,701,701,701,701,701,701,701,704,701,701
618.0,701.0,701.0,701.0,701.0,701.0,701,701.0,701.0,698,701.0,704.0,704.0,705.0,704.0,701.0,709.0,704.0,705.0,701,701,701,701.0,701.0,704.0,701,701.0,701.0,701.0,709.0,701,701,701,701,701,701,701,704,701,701
619.0,701.0,701.0,701.0,701.0,701.0,701,701.0,704.0,698,701.0,704.0,704.0,705.0,704.0,701.0,709.0,704.0,705.0,701,701,701,701.0,701.0,704.0,701,701.0,400.0,701.0,709.0,701,701,701,701,702,701,701,704,701,701
620.0,701.0,701.0,701.0,701.0,701.0,701,701.0,704.0,698,701.0,704.0,704.0,706.0,704.0,701.0,709.0,705.0,705.0,701,701,701,701.0,701.0,704.0,701,701.0,400.0,701.0,709.0,701,704,703,701,704,701,701,704,704,701
621.0,701.0,701.0,701.0,701.0,701.0,701,701.0,704.0,698,701.0,704.0,704.0,706.0,704.0,701.0,709.0,705.0,705.0,701,701,701,704.0,701.0,704.0,701,701.0,701.0,701.0,709.0,701,704,704,708,704,704,705,704,704,701
622.0,701.0,701.0,701.0,701.0,701.0,701,701.0,704.0,698,701.0,704.0,704.0,705.0,704.0,701.0,718.0,706.0,705.0,701,701,701,704.0,704.0,704.0,701,701.0,701.0,701.0,709.0,701,704,708,708,704,704,704,704,704,701
623.0,704.0,704.0,704.0,704.0,704.0,701,704.0,704.0,698,701.0,704.0,704.0,705.0,704.0,706.0,,706.0,705.0,701,701,701,704.0,704.0,704.0,701,701.0,701.0,701.0,709.0,701,704,705,708,704,704,704,704,705,704
624.0,704.0,704.0,704.0,704.0,704.0,704,704.0,705.0,701,704.0,704.0,705.0,705.0,705.0,704.0,,706.0,705.0,701,701,701,704.0,704.0,704.0,701,704.0,701.0,701.0,709.0,701,704,704,704,704,704,704,704,705,704
625.0,704.0,704.0,704.0,704.0,704.0,704,704.0,704.0,701,704.0,705.0,705.0,705.0,705.0,704.0,,706.0,705.0,701,701,701,704.0,704.0,704.0,701,704.0,701.0,701.0,701.0,701,704,704,704,704,704,704,705,705,705
626.0,704.0,704.0,704.0,704.0,704.0,704,704.0,704.0,701,704.0,705.0,705.0,705.0,706.0,704.0,,706.0,705.0,701,701,701,704.0,704.0,705.0,701,704.0,451.0,701.0,701.0,701,704,704,704,704,704,704,705,705,705
627.0,704.0,704.0,704.0,704.0,704.0,704,704.0,704.0,704,704.0,705.0,705.0,706.0,706.0,704.0,,706.0,706.0,701,701,701,704.0,704.0,705.0,701,704.0,451.0,701.0,701.0,701,704,704,704,704,704,704,705,705,705
628.0,704.0,704.0,704.0,704.0,704.0,704,704.0,704.0,704,704.0,705.0,705.0,706.0,706.0,704.0,,706.0,706.0,704,701,701,704.0,704.0,705.0,704,704.0,704.0,701.0,712.0,701,704,705,705,705,705,705,705,705,705
629.0,704.0,704.0,704.0,704.0,704.0,704,704.0,704.0,704,704.0,705.0,705.0,706.0,706.0,704.0,,706.0,706.0,704,701,701,705.0,705.0,705.0,704,704.0,484.0,701.0,705.0,701,704,705,709,705,705,705,705,705,705
630.0,704.0,704.0,704.0,704.0,704.0,704,704.0,704.0,704,704.0,705.0,705.0,706.0,706.0,704.0,,705.0,706.0,704,704,701,705.0,705.0,706.0,704,705.0,484.0,701.0,705.0,704,704,705,706,705,705,706,705,705,705
631.0,704.0,704.0,704.0,704.0,704.0,704,705.0,704.0,704,704.0,705.0,705.0,706.0,706.0,704.0,,865.0,706.0,704,704,701,705.0,705.0,706.0,704,705.0,484.0,701.0,705.0,704,704,706,706,706,706,706,706,706,705
632.0,705.0,705.0,705.0,705.0,705.0,704,705.0,704.0,704,704.0,706.0,705.0,706.0,706.0,704.0,,712.0,706.0,704,704,705,705.0,705.0,706.0,704,705.0,704.0,701.0,705.0,705,704,706,706,706,706,706,706,706,705
633.0,705.0,705.0,705.0,705.0,705.0,704,705.0,704.0,704,705.0,706.0,705.0,706.0,706.0,704.0,,704.0,706.0,704,704,705,705.0,705.0,706.0,704,705.0,705.0,701.0,706.0,705,705,706,706,706,706,705,706,706,706
634.0,705.0,705.0,705.0,705.0,705.0,705,705.0,704.0,704,705.0,706.0,705.0,706.0,706.0,704.0,,705.0,706.0,705,704,705,706.0,705.0,706.0,705,705.0,705.0,704.0,704.0,705,705,706,706,706,706,705,707,707,706
635.0,705.0,705.0,705.0,705.0,705.0,705,705.0,705.0,704,705.0,706.0,706.0,709.0,706.0,704.0,,704.0,706.0,705,704,705,706.0,705.0,706.0,705,705.0,705.0,704.0,706.0,705,705,706,706,706,706,705,707,707,707
636.0,705.0,705.0,705.0,705.0,705.0,705,705.0,705.0,704,705.0,706.0,706.0,709.0,706.0,704.0,,705.0,706.0,705,705,705,709.0,705.0,706.0,705,706.0,705.0,705.0,706.0,705,705,706,706,706,706,706,707,707,707
637.0,705.0,705.0,705.0,705.0,705.0,705,705.0,705.0,704,705.0,706.0,706.0,709.0,706.0,704.0,,706.0,706.0,705,705,705,705.0,706.0,706.0,705,705.0,705.0,706.0,706.0,705,705,707,706,707,706,707,707,707,707
638.0,706.0,706.0,706.0,706.0,706.0,705,705.0,705.0,705,705.0,706.0,706.0,709.0,706.0,705.0,,706.0,706.0,705,705,705,705.0,706.0,706.0,705,706.0,705.0,706.0,705.0,705,705,707,707,707,707,707,707,707,707
639.0,706.0,706.0,706.0,706.0,706.0,706,705.0,705.0,705,706.0,706.0,706.0,709.0,706.0,705.0,,706.0,709.0,705,705,705,706.0,706.0,706.0,705,705.0,705.0,705.0,706.0,706,705,707,707,707,707,707,707,707,707
640.0,706.0,706.0,706.0,706.0,706.0,706,705.0,705.0,705,706.0,706.0,706.0,709.0,706.0,705.0,,706.0,709.0,705,705,705,706.0,706.0,706.0,706,705.0,705.0,706.0,706.0,706,705,707,707,707,707,707,707,707,707
641.0,706.0,706.0,706.0,706.0,706.0,706,705.0,705.0,705,706.0,706.0,706.0,709.0,709.0,705.0,,706.0,709.0,705,705,705,706.0,706.0,706.0,706,706.0,705.0,706.0,705.0,706,705,707,707,707,707,707,707,707,707
642.0,706.0,706.0,706.0,706.0,706.0,706,705.0,706.0,705,706.0,706.0,706.0,709.0,709.0,705.0,,705.0,709.0,705,705,705,706.0,706.0,706.0,706,706.0,705.0,705.0,705.0,706,706,707,707,707,706,707,707,707,707
643.0,706.0,706.0,706.0,706.0,706.0,706,705.0,706.0,706,706.0,706.0,706.0,709.0,709.0,706.0,,704.0,709.0,706,705,705,706.0,706.0,706.0,706,706.0,705.0,705.0,705.0,706,706,707,707,707,706,707,707,707,707
644.0,706.0,706.0,706.0,706.0,706.0,706,706.0,706.0,706,706.0,706.0,706.0,709.0,709.0,712.0,,738.0,709.0,706,705,706,706.0,706.0,709.0,706,706.0,705.0,705.0,705.0,706,706,707,707,708,706,707,707,707,707
645.0,706.0,706.0,706.0,706.0,706.0,706,706.0,706.0,706,706.0,706.0,706.0,709.0,709.0,712.0,,709.0,709.0,706,705,706,706.0,706.0,709.0,706,706.0,705.0,705.0,706.0,706,706,707,707,708,707,707,708,707,708
